review_id,text,label
2643,"Okay product, decent for everyday use. fine works works okay normal",neutral
2644,Very poor quality and slow shipping. broken bad one star,negative
2645,Great value for the price. Will buy again. http://example.com,positive
2646,Very poor quality and slow shipping. late waste bad bad,negative
2647,Not worth the money. I want a refund.,negative
2648,Support was unhelpful and rude. refund one star late waste late,negative
2649,Average experience overall. normal works,neutral
2650,Completely disappointed. Do not recommend. refund waste,negative
2651,Not worth the money. I want a refund. late one star one star one star bad,negative
2652,I love this product. Highly recommended. fast great great five stars love,positive
2653,Very poor quality and slow shipping. bad bad broken,negative
2654,Terrible experience. The item arrived broken.,negative
2655,"It's fine, does the job. standard works 👍 #deal",neutral
2656,Very poor quality and slow shipping. one star waste waste late one star,negative
2657,Amazing quality and fast delivery! Totally satisfied.,positive
2658,Average experience overall. average okay works okay works,neutral
2659,Exceeded my expectations in every way. reliable love great http://example.com,positive
2660,Great value for the price. Will buy again. excellent love fast fast,positive
2661,Completely disappointed. Do not recommend. refund one star refund late #deal,negative
2662,I love this product. Highly recommended. great five stars,positive
2663,Great value for the price. Will buy again. reliable fast great great great,positive
2664,Great value for the price. Will buy again. excellent love http://example.com #deal,positive
2665,Average experience overall. fine fine standard works,neutral
2666,Terrible experience. The item arrived broken. broken one star refund late waste #deal,negative
2667,Not worth the money. I want a refund. bad late one star broken broken,negative
2668,Great value for the price. Will buy again. fast reliable reliable love great,positive
2669,"Okay product, decent for everyday use.",neutral
2670,Works as expected. Nothing special. normal normal,neutral
2671,Average experience overall. normal,neutral
2672,Great value for the price. Will buy again. love love,positive
2673,Great value for the price. Will buy again. five stars five stars excellent fast reliable #deal,positive
2674,"Okay product, decent for everyday use. fine average #deal",neutral
2675,The item matches the description. fine,neutral
2676,Average experience overall. normal okay standard,neutral
2677,"Okay product, decent for everyday use. works works average standard fine",neutral
2678,Completely disappointed. Do not recommend. broken bad,negative
2679,Support was unhelpful and rude. one star late,negative
2680,I love this product. Highly recommended.,positive
2681,Support was unhelpful and rude. refund late broken refund,negative
2682,Very poor quality and slow shipping. refund 👍,negative
2683,I love this product. Highly recommended. great fast,positive
2684,Average experience overall. fine 👍,neutral
2685,I love this product. Highly recommended. excellent fast fast reliable five stars,positive
2686,Completely disappointed. Do not recommend. one star refund refund waste,negative
2687,Great value for the price. Will buy again. love,positive
2688,"It's fine, does the job.",neutral
2689,Exceeded my expectations in every way. love excellent excellent,positive
2690,"Okay product, decent for everyday use. okay okay standard standard",neutral
2691,Terrible experience. The item arrived broken. broken http://example.com,negative
2692,Great value for the price. Will buy again. five stars fast reliable,positive
2693,Very poor quality and slow shipping. late,negative
2694,Completely disappointed. Do not recommend.,negative
2695,Support was unhelpful and rude. bad,negative
2696,Customer support was helpful and polite. excellent love love fast,positive
2697,Terrible experience. The item arrived broken. broken waste waste one star waste,negative
2698,Exceeded my expectations in every way. fast reliable 👍,positive
2699,I love this product. Highly recommended.,positive
2700,Terrible experience. The item arrived broken. one star late bad waste,negative
2701,"It's fine, does the job.",neutral
2702,Average experience overall.,neutral
2703,Amazing quality and fast delivery! Totally satisfied.,positive
2704,Completely disappointed. Do not recommend. http://example.com,negative
2705,Very poor quality and slow shipping. refund late one star,negative
2706,Average experience overall. standard #deal,neutral
2707,Support was unhelpful and rude.,negative
2708,Amazing quality and fast delivery! Totally satisfied. reliable,positive
2709,Customer support was helpful and polite. excellent,positive
2710,Works as expected. Nothing special. average works standard normal average 👍,neutral
2711,Completely disappointed. Do not recommend. broken one star,negative
